"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Age-Adjusted ER Rate due to Diabetes","This indicator shows the age-adjusted emergency room visit rate due to diabetes per 10,000 population aged 18 years and older. Cases include a primary diagnosis of Type 1 and Type 2 diabetes. Cases of gestational diabetes are excluded.","Zip Code",53211,9.6,"ER visits/ 10,000 population 18+ years",7.3,11.9,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Diabetes","This indicator shows the age-adjusted emergency room visit rate due to diabetes per 10,000 population aged 18 years and older. Cases include a primary diagnosis of Type 1 and Type 2 diabetes. Cases of gestational diabetes are excluded.","Zip Code",53211,6.2,"ER visits/ 10,000 population 18+ years",4.4,8.0,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Diabetes","This indicator shows the age-adjusted emergency room visit rate due to diabetes per 10,000 population aged 18 years and older. Cases include a primary diagnosis of Type 1 and Type 2 diabetes. Cases of gestational diabetes are excluded.","Zip Code",53211,6.3,"ER visits/ 10,000 population 18+ years",4.5,8.1,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Diabetes","This indicator shows the age-adjusted emergency room visit rate due to diabetes per 10,000 population aged 18 years and older. Cases include a primary diagnosis of Type 1 and Type 2 diabetes. Cases of gestational diabetes are excluded.","Zip Code",53211,5.8,"ER visits/ 10,000 population 18+ years",4.1,7.5,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Diabetes","This indicator shows the age-adjusted emergency room visit rate due to diabetes per 10,000 population aged 18 years and older. Cases include a primary diagnosis of Type 1 and Type 2 diabetes. Cases of gestational diabetes are excluded.","Zip Code",53211,7.2,"ER visits/ 10,000 population 18+ years",5.2,9.2,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Diabetes","This indicator shows the age-adjusted emergency room visit rate due to diabetes per 10,000 population aged 18 years and older. Cases include a primary diagnosis of Type 1 and Type 2 diabetes. Cases of gestational diabetes are excluded.","Zip Code",53211,6.5,"ER visits/ 10,000 population 18+ years",4.6,8.4,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Diabetes","This indicator shows the age-adjusted emergency room visit rate due to diabetes per 10,000 population aged 18 years and older. Cases include a primary diagnosis of Type 1 and Type 2 diabetes. Cases of gestational diabetes are excluded.","Zip Code",53211,5.6,"ER visits/ 10,000 population 18+ years",3.8,7.4,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Diabetes","This indicator shows the age-adjusted emergency room visit rate due to diabetes per 10,000 population aged 18 years and older. Cases include a primary diagnosis of Type 1 and Type 2 diabetes. Cases of gestational diabetes are excluded.","Zip Code",53212,54.5,"ER visits/ 10,000 population 18+ years",48.8,60.2,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Diabetes","This indicator shows the age-adjusted emergency room visit rate due to diabetes per 10,000 population aged 18 years and older. Cases include a primary diagnosis of Type 1 and Type 2 diabetes. Cases of gestational diabetes are excluded.","Zip Code",53212,39.3,"ER visits/ 10,000 population 18+ years",34.4,44.2,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Diabetes","This indicator shows the age-adjusted emergency room visit rate due to diabetes per 10,000 population aged 18 years and older. Cases include a primary diagnosis of Type 1 and Type 2 diabetes. Cases of gestational diabetes are excluded.","Zip Code",53212,33.6,"ER visits/ 10,000 population 18+ years",29.1,38.1,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
